A2_EDAD_1,A3_SEXO_1,ZONA,COD_REGION,POND_USO,grupo_etario,zona_desc,sexo_desc
5.0,2.0,2.0,9.0,0.86985,0-17,Rural,Mujer
29.0,2.0,2.0,9.0,0.5604,18-29,Rural,Mujer
43.0,2.0,2.0,9.0,0.51817,30-44,Rural,Mujer
28.0,1.0,2.0,9.0,0.86985,18-29,Rural,Hombre
44.0,2.0,2.0,13.0,0.35912,30-44,Rural,Mujer
50.0,2.0,2.0,13.0,0.35912,45-59,Rural,Mujer
40.0,2.0,2.0,13.0,0.35912,30-44,Rural,Mujer
34.0,2.0,2.0,14.0,0.91141,30-44,Rural,Mujer
29.0,1.0,2.0,13.0,0.38838,18-29,Rural,Hombre
31.0,2.0,2.0,14.0,0.40099,30-44,Rural,Mujer
34.0,2.0,2.0,13.0,0.38838,30-44,Rural,Mujer
54.0,1.0,2.0,13.0,0.77527,45-59,Rural,Hombre
56.0,2.0,1.0,6.0,0.4819,45-59,Urbana,Mujer
38.0,2.0,2.0,13.0,0.35912,30-44,Rural,Mujer
57.0,1.0,1.0,6.0,0.748,45-59,Urbana,Hombre
65.0,2.0,1.0,6.0,0.748,60+,Urbana,Mujer
66.0,2.0,1.0,3.0,0.59614,60+,Urbana,Mujer
73.0,2.0,1.0,3.0,0.80717,60+,Urbana,Mujer
89.0,2.0,1.0,3.0,0.52002,60+,Urbana,Mujer
77.0,2.0,1.0,3.0,0.38406,60+,Urbana,Mujer
77.0,2.0,1.0,3.0,0.59614,60+,Urbana,Mujer
37.0,2.0,1.0,15.0,0.515,30-44,Urbana,Mujer
45.0,1.0,1.0,3.0,0.80717,45-59,Urbana,Hombre
67.0,2.0,1.0,7.0,0.79279,60+,Urbana,Mujer
81.0,1.0,1.0,7.0,0.73306,60+,Urbana,Hombre
45.0,2.0,1.0,12.0,0.42683,45-59,Urbana,Mujer
60.0,2.0,1.0,7.0,0.84037,60+,Urbana,Mujer
59.0,1.0,1.0,7.0,0.54141,45-59,Urbana,Hombre
80.0,1.0,1.0,7.0,0.84037,60+,Urbana,Hombre
76.0,1.0,1.0,7.0,0.84037,60+,Urbana,Hombre
78.0,1.0,1.0,7.0,0.84037,60+,Urbana,Hombre
50.0,1.0,1.0,7.0,1.13785,45-59,Urbana,Hombre
50.0,1.0,2.0,14.0,0.84274,45-59,Rural,Hombre
61.0,1.0,2.0,14.0,0.62241,60+,Rural,Hombre
30.0,2.0,2.0,14.0,0.58718,30-44,Rural,Mujer
30.0,2.0,2.0,14.0,0.58718,30-44,Rural,Mujer
30.0,1.0,2.0,14.0,0.58718,30-44,Rural,Hombre
68.0,1.0,2.0,8.0,0.17733,60+,Rural,Hombre
60.0,1.0,2.0,8.0,0.2401,60+,Rural,Hombre
67.0,2.0,2.0,8.0,0.17733,60+,Rural,Mujer
25.0,1.0,2.0,8.0,0.33393,18-29,Rural,Hombre
41.0,1.0,2.0,8.0,0.25966,30-44,Rural,Hombre
48.0,2.0,2.0,8.0,0.2401,45-59,Rural,Mujer
56.0,1.0,2.0,8.0,0.27524,45-59,Rural,Hombre
27.0,1.0,2.0,8.0,0.25966,18-29,Rural,Hombre
43.0,2.0,2.0,8.0,0.51833,30-44,Rural,Mujer
58.0,2.0,1.0,16.0,0.66781,45-59,Urbana,Mujer
91.0,2.0,1.0,2.0,0.49668,60+,Urbana,Mujer
65.0,1.0,2.0,14.0,0.62241,60+,Rural,Hombre
79.0,1.0,1.0,3.0,0.87294,60+,Urbana,Hombre
36.0,2.0,2.0,14.0,0.54293,30-44,Rural,Mujer
63.0,2.0,1.0,3.0,1.12263,60+,Urbana,Mujer
72.0,1.0,1.0,3.0,0.38406,60+,Urbana,Hombre
60.0,2.0,1.0,2.0,0.49668,60+,Urbana,Mujer
60.0,1.0,2.0,14.0,0.62241,60+,Rural,Hombre
65.0,2.0,1.0,6.0,0.4819,60+,Urbana,Mujer
45.0,2.0,1.0,2.0,0.43325,45-59,Urbana,Mujer
63.0,1.0,1.0,7.0,0.84037,60+,Urbana,Hombre
76.0,1.0,1.0,7.0,0.84037,60+,Urbana,Hombre
59.0,2.0,1.0,2.0,0.31998,45-59,Urbana,Mujer
77.0,2.0,1.0,7.0,0.54141,60+,Urbana,Mujer
39.0,2.0,1.0,7.0,0.73306,30-44,Urbana,Mujer
52.0,1.0,1.0,16.0,0.61749,45-59,Urbana,Hombre
59.0,1.0,1.0,16.0,0.5533,45-59,Urbana,Hombre
36.0,2.0,1.0,16.0,0.39782,30-44,Urbana,Mujer
84.0,2.0,1.0,6.0,0.70566,60+,Urbana,Mujer
36.0,2.0,2.0,8.0,0.2401,30-44,Rural,Mujer
43.0,1.0,2.0,8.0,0.2401,30-44,Rural,Hombre
61.0,2.0,2.0,8.0,0.17733,60+,Rural,Mujer
55.0,2.0,2.0,8.0,0.27524,45-59,Rural,Mujer
53.0,2.0,2.0,8.0,0.2401,45-59,Rural,Mujer
47.0,1.0,2.0,8.0,0.2401,45-59,Rural,Hombre
51.0,2.0,1.0,7.0,0.73306,45-59,Urbana,Mujer
60.0,1.0,1.0,7.0,0.54141,60+,Urbana,Hombre
62.0,1.0,1.0,7.0,1.23057,60+,Urbana,Hombre
80.0,1.0,1.0,7.0,0.54141,60+,Urbana,Hombre
33.0,1.0,1.0,7.0,1.23057,30-44,Urbana,Hombre
73.0,2.0,1.0,7.0,0.54141,60+,Urbana,Mujer
66.0,1.0,2.0,8.0,0.17733,60+,Rural,Hombre
35.0,1.0,2.0,8.0,0.25966,30-44,Rural,Hombre
65.0,1.0,2.0,8.0,0.17733,60+,Rural,Hombre
28.0,1.0,2.0,8.0,0.33393,18-29,Rural,Hombre
48.0,2.0,1.0,15.0,0.515,45-59,Urbana,Mujer
66.0,2.0,1.0,5.0,0.90324,60+,Urbana,Mujer
79.0,1.0,1.0,5.0,1.40201,60+,Urbana,Hombre
41.0,1.0,1.0,15.0,0.79939,30-44,Urbana,Hombre
41.0,2.0,2.0,14.0,0.54293,30-44,Rural,Mujer
30.0,2.0,2.0,14.0,0.58718,30-44,Rural,Mujer
63.0,2.0,1.0,2.0,0.31998,60+,Urbana,Mujer
30.0,2.0,1.0,2.0,0.46856,30-44,Urbana,Mujer
62.0,2.0,1.0,16.0,0.5533,60+,Urbana,Mujer
82.0,2.0,1.0,16.0,0.29381,60+,Urbana,Mujer
71.0,1.0,1.0,16.0,0.45606,60+,Urbana,Hombre
27.0,2.0,1.0,16.0,0.5533,18-29,Urbana,Mujer
25.0,2.0,1.0,16.0,0.43024,18-29,Urbana,Mujer
79.0,2.0,1.0,16.0,0.29381,60+,Urbana,Mujer
64.0,2.0,1.0,7.0,0.54141,60+,Urbana,Mujer
68.0,1.0,1.0,5.0,0.90324,60+,Urbana,Hombre
33.0,1.0,1.0,5.0,2.05299,30-44,Urbana,Hombre
32.0,2.0,1.0,7.0,0.79279,30-44,Urbana,Mujer
32.0,2.0,1.0,7.0,1.23057,30-44,Urbana,Mujer
54.0,2.0,1.0,2.0,0.43325,45-59,Urbana,Mujer
32.0,2.0,1.0,2.0,0.46856,30-44,Urbana,Mujer
71.0,2.0,1.0,2.0,0.31998,60+,Urbana,Mujer
60.0,2.0,1.0,2.0,0.31998,60+,Urbana,Mujer
47.0,2.0,1.0,2.0,0.43325,45-59,Urbana,Mujer
50.0,1.0,1.0,2.0,0.67249,45-59,Urbana,Hombre
18.0,2.0,1.0,2.0,0.60258,18-29,Urbana,Mujer
43.0,2.0,1.0,2.0,0.43325,30-44,Urbana,Mujer
52.0,1.0,1.0,2.0,0.72729,45-59,Urbana,Hombre
43.0,2.0,1.0,2.0,0.43325,30-44,Urbana,Mujer
87.0,2.0,1.0,2.0,0.31998,60+,Urbana,Mujer
59.0,2.0,1.0,2.0,0.31998,45-59,Urbana,Mujer
57.0,1.0,1.0,2.0,0.43325,45-59,Urbana,Hombre
46.0,1.0,1.0,2.0,0.60258,45-59,Urbana,Hombre
51.0,1.0,1.0,2.0,0.67249,45-59,Urbana,Hombre
54.0,1.0,1.0,2.0,0.43325,45-59,Urbana,Hombre
53.0,1.0,1.0,2.0,0.67249,45-59,Urbana,Hombre
38.0,1.0,1.0,2.0,0.46856,30-44,Urbana,Hombre
49.0,2.0,1.0,2.0,0.46856,45-59,Urbana,Mujer
60.0,1.0,1.0,2.0,0.43325,60+,Urbana,Hombre
50.0,1.0,1.0,2.0,0.67249,45-59,Urbana,Hombre
33.0,1.0,1.0,2.0,0.46856,30-44,Urbana,Hombre
81.0,2.0,1.0,2.0,0.67249,60+,Urbana,Mujer
46.0,1.0,1.0,2.0,0.67249,45-59,Urbana,Hombre
66.0,2.0,1.0,2.0,0.31998,60+,Urbana,Mujer
90.0,2.0,1.0,2.0,0.31998,60+,Urbana,Mujer
47.0,1.0,1.0,2.0,0.43325,45-59,Urbana,Hombre
75.0,1.0,1.0,2.0,0.49668,60+,Urbana,Hombre
54.0,1.0,1.0,2.0,0.93532,45-59,Urbana,Hombre
41.0,2.0,1.0,2.0,0.43325,30-44,Urbana,Mujer
81.0,1.0,1.0,2.0,0.49668,60+,Urbana,Hombre
51.0,1.0,1.0,2.0,0.67249,45-59,Urbana,Hombre
62.0,1.0,1.0,2.0,0.49668,60+,Urbana,Hombre
46.0,2.0,1.0,2.0,0.43325,45-59,Urbana,Mujer
63.0,1.0,1.0,2.0,0.49668,60+,Urbana,Hombre
45.0,1.0,1.0,2.0,0.67249,45-59,Urbana,Hombre
50.0,1.0,1.0,2.0,0.67249,45-59,Urbana,Hombre
41.0,1.0,1.0,2.0,0.67249,30-44,Urbana,Hombre
29.0,1.0,1.0,2.0,0.72729,18-29,Urbana,Hombre
39.0,2.0,1.0,2.0,0.43325,30-44,Urbana,Mujer
18.0,2.0,1.0,2.0,0.60258,18-29,Urbana,Mujer
53.0,1.0,1.0,2.0,0.67249,45-59,Urbana,Hombre
70.0,2.0,1.0,2.0,0.31998,60+,Urbana,Mujer
64.0,1.0,1.0,2.0,0.49668,60+,Urbana,Hombre
28.0,2.0,1.0,2.0,0.46856,18-29,Urbana,Mujer
30.0,1.0,1.0,2.0,0.72729,30-44,Urbana,Hombre
18.0,1.0,1.0,2.0,0.93532,18-29,Urbana,Hombre
68.0,1.0,1.0,2.0,0.49668,60+,Urbana,Hombre
65.0,2.0,1.0,2.0,0.31998,60+,Urbana,Mujer
37.0,1.0,1.0,2.0,0.67249,30-44,Urbana,Hombre
27.0,1.0,1.0,2.0,0.72729,18-29,Urbana,Hombre
32.0,1.0,1.0,2.0,0.72729,30-44,Urbana,Hombre
36.0,1.0,1.0,2.0,0.67249,30-44,Urbana,Hombre
46.0,2.0,1.0,15.0,0.515,45-59,Urbana,Mujer
39.0,2.0,2.0,10.0,0.30551,30-44,Rural,Mujer
50.0,1.0,2.0,10.0,0.30551,45-59,Rural,Hombre
61.0,2.0,2.0,10.0,0.22564,60+,Rural,Mujer
41.0,2.0,2.0,10.0,0.42492,30-44,Rural,Mujer
69.0,1.0,2.0,10.0,0.35024,60+,Rural,Hombre
66.0,1.0,2.0,10.0,0.35024,60+,Rural,Hombre
28.0,1.0,2.0,10.0,0.51286,18-29,Rural,Hombre
92.0,2.0,2.0,10.0,0.22564,60+,Rural,Mujer
69.0,2.0,2.0,10.0,0.51286,60+,Rural,Mujer
67.0,2.0,2.0,10.0,0.22564,60+,Rural,Mujer
61.0,2.0,2.0,10.0,0.22564,60+,Rural,Mujer
54.0,2.0,1.0,5.0,1.70095,45-59,Urbana,Mujer
75.0,1.0,1.0,5.0,1.40201,60+,Urbana,Hombre
21.0,1.0,1.0,5.0,2.6402,18-29,Urbana,Hombre
74.0,2.0,1.0,2.0,0.31998,60+,Urbana,Mujer
59.0,1.0,1.0,2.0,0.43325,45-59,Urbana,Hombre
71.0,1.0,1.0,2.0,0.49668,60+,Urbana,Hombre
46.0,1.0,1.0,2.0,0.43325,45-59,Urbana,Hombre
55.0,1.0,1.0,2.0,0.72729,45-59,Urbana,Hombre
65.0,1.0,1.0,2.0,0.49668,60+,Urbana,Hombre
66.0,2.0,1.0,2.0,0.31998,60+,Urbana,Mujer
50.0,1.0,1.0,2.0,0.93532,45-59,Urbana,Hombre
59.0,1.0,1.0,2.0,0.49668,45-59,Urbana,Hombre
74.0,1.0,1.0,2.0,0.49668,60+,Urbana,Hombre
51.0,1.0,1.0,2.0,0.67249,45-59,Urbana,Hombre
51.0,2.0,1.0,2.0,0.43325,45-59,Urbana,Mujer
51.0,2.0,1.0,2.0,0.43325,45-59,Urbana,Mujer
63.0,1.0,1.0,2.0,0.31998,60+,Urbana,Hombre
55.0,2.0,1.0,2.0,0.46856,45-59,Urbana,Mujer
52.0,1.0,1.0,7.0,0.79279,45-59,Urbana,Hombre
63.0,2.0,1.0,7.0,0.54141,60+,Urbana,Mujer
72.0,2.0,1.0,7.0,0.54141,60+,Urbana,Mujer
49.0,2.0,1.0,7.0,0.73306,45-59,Urbana,Mujer
56.0,1.0,1.0,7.0,0.84037,45-59,Urbana,Hombre
28.0,2.0,1.0,7.0,1.23057,18-29,Urbana,Mujer
60.0,1.0,1.0,7.0,0.84037,60+,Urbana,Hombre
43.0,1.0,1.0,7.0,0.73306,30-44,Urbana,Hombre
78.0,1.0,1.0,7.0,0.84037,60+,Urbana,Hombre
32.0,1.0,1.0,7.0,0.79279,30-44,Urbana,Hombre
84.0,2.0,1.0,7.0,0.54141,60+,Urbana,Mujer
50.0,2.0,1.0,7.0,0.73306,45-59,Urbana,Mujer
86.0,1.0,1.0,7.0,0.84037,60+,Urbana,Hombre
43.0,2.0,1.0,7.0,0.73306,30-44,Urbana,Mujer
41.0,1.0,2.0,10.0,0.47422,30-44,Rural,Hombre
47.0,2.0,2.0,10.0,0.47422,45-59,Rural,Mujer
64.0,2.0,2.0,10.0,0.22564,60+,Rural,Mujer
68.0,2.0,2.0,10.0,0.22564,60+,Rural,Mujer
39.0,1.0,2.0,10.0,0.30551,30-44,Rural,Hombre
66.0,1.0,2.0,10.0,0.22564,60+,Rural,Hombre
69.0,2.0,2.0,10.0,0.22564,60+,Rural,Mujer
68.0,2.0,2.0,10.0,0.33041,60+,Rural,Mujer
43.0,2.0,2.0,10.0,0.30551,30-44,Rural,Mujer
27.0,1.0,2.0,10.0,0.42492,18-29,Rural,Hombre
87.0,2.0,1.0,16.0,0.29381,60+,Urbana,Mujer
43.0,2.0,1.0,16.0,0.39782,30-44,Urbana,Mujer
63.0,1.0,1.0,16.0,0.39782,60+,Urbana,Hombre
77.0,1.0,2.0,9.0,0.59403,60+,Rural,Hombre
28.0,1.0,2.0,14.0,0.91141,18-29,Rural,Hombre
61.0,1.0,2.0,14.0,0.62241,60+,Rural,Hombre
64.0,2.0,1.0,10.0,0.40246,60+,Urbana,Mujer
72.0,1.0,1.0,10.0,0.7579,60+,Urbana,Hombre
62.0,2.0,1.0,10.0,0.40246,60+,Urbana,Mujer
69.0,2.0,1.0,10.0,0.40246,60+,Urbana,Mujer
63.0,1.0,1.0,10.0,0.40246,60+,Urbana,Hombre
32.0,2.0,1.0,14.0,0.52554,30-44,Urbana,Mujer
23.0,2.0,1.0,2.0,0.60258,18-29,Urbana,Mujer
47.0,2.0,1.0,2.0,0.43325,45-59,Urbana,Mujer
20.0,1.0,1.0,2.0,0.93532,18-29,Urbana,Hombre
78.0,1.0,1.0,2.0,0.49668,60+,Urbana,Hombre
75.0,2.0,1.0,2.0,0.31998,60+,Urbana,Mujer
33.0,2.0,1.0,2.0,0.46856,30-44,Urbana,Mujer
47.0,1.0,1.0,2.0,0.67249,45-59,Urbana,Hombre
23.0,2.0,1.0,2.0,0.60258,18-29,Urbana,Mujer
17.0,2.0,1.0,2.0,0.60258,0-17,Urbana,Mujer
59.0,1.0,1.0,2.0,0.49668,45-59,Urbana,Hombre
49.0,2.0,1.0,2.0,0.43325,45-59,Urbana,Mujer
20.0,1.0,1.0,2.0,0.93532,18-29,Urbana,Hombre
57.0,2.0,1.0,2.0,0.31998,45-59,Urbana,Mujer
28.0,1.0,1.0,16.0,0.43024,18-29,Urbana,Hombre
39.0,1.0,1.0,2.0,0.43325,30-44,Urbana,Hombre
51.0,2.0,1.0,2.0,0.60258,45-59,Urbana,Mujer
47.0,1.0,1.0,2.0,0.60258,45-59,Urbana,Hombre
66.0,1.0,1.0,2.0,0.72729,60+,Urbana,Hombre
67.0,1.0,1.0,2.0,0.31998,60+,Urbana,Hombre
42.0,2.0,1.0,2.0,0.93532,30-44,Urbana,Mujer
65.0,1.0,1.0,2.0,0.31998,60+,Urbana,Hombre
41.0,2.0,1.0,2.0,0.43325,30-44,Urbana,Mujer
46.0,1.0,1.0,2.0,0.67249,45-59,Urbana,Hombre
47.0,1.0,1.0,2.0,0.43325,45-59,Urbana,Hombre
50.0,2.0,1.0,16.0,0.5533,45-59,Urbana,Mujer
21.0,2.0,1.0,16.0,0.5533,18-29,Urbana,Mujer
37.0,1.0,1.0,16.0,0.43024,30-44,Urbana,Hombre
60.0,2.0,1.0,8.0,0.95595,60+,Urbana,Mujer
33.0,2.0,1.0,8.0,2.00907,30-44,Urbana,Mujer
52.0,1.0,1.0,4.0,0.52221,45-59,Urbana,Hombre
42.0,1.0,1.0,8.0,2.79426,30-44,Urbana,Hombre
28.0,1.0,1.0,16.0,0.43024,18-29,Urbana,Hombre
56.0,2.0,1.0,16.0,0.85882,45-59,Urbana,Mujer
23.0,2.0,1.0,16.0,0.5533,18-29,Urbana,Mujer
59.0,1.0,1.0,8.0,0.95595,45-59,Urbana,Hombre
52.0,2.0,1.0,8.0,1.29434,45-59,Urbana,Mujer
54.0,1.0,1.0,16.0,0.39782,45-59,Urbana,Hombre
47.0,1.0,1.0,16.0,0.39782,45-59,Urbana,Hombre
54.0,1.0,1.0,16.0,0.61749,45-59,Urbana,Hombre
46.0,2.0,1.0,16.0,0.39782,45-59,Urbana,Mujer
22.0,2.0,1.0,7.0,1.01955,18-29,Urbana,Mujer
50.0,2.0,1.0,16.0,0.85882,45-59,Urbana,Mujer
52.0,2.0,1.0,16.0,0.5533,45-59,Urbana,Mujer
42.0,2.0,1.0,16.0,0.5533,30-44,Urbana,Mujer
48.0,1.0,1.0,16.0,0.5533,45-59,Urbana,Hombre
70.0,2.0,1.0,14.0,0.3589,60+,Urbana,Mujer
72.0,2.0,2.0,8.0,0.17733,60+,Rural,Mujer
59.0,1.0,2.0,8.0,0.2401,45-59,Rural,Hombre
60.0,1.0,2.0,8.0,0.27524,60+,Rural,Hombre
56.0,2.0,2.0,14.0,0.40099,45-59,Rural,Mujer
52.0,2.0,2.0,8.0,0.2401,45-59,Rural,Mujer
22.0,1.0,2.0,8.0,0.51833,18-29,Rural,Hombre
63.0,1.0,1.0,10.0,1.17641,60+,Urbana,Hombre
62.0,2.0,1.0,10.0,0.40246,60+,Urbana,Mujer
55.0,2.0,1.0,10.0,0.6247,45-59,Urbana,Mujer
57.0,1.0,1.0,10.0,0.6247,45-59,Urbana,Hombre
55.0,2.0,1.0,10.0,0.58933,45-59,Urbana,Mujer
36.0,2.0,1.0,10.0,0.54493,30-44,Urbana,Mujer
58.0,1.0,1.0,10.0,0.54493,45-59,Urbana,Hombre
31.0,1.0,1.0,16.0,0.43024,30-44,Urbana,Hombre
70.0,1.0,1.0,16.0,0.29381,60+,Urbana,Hombre
80.0,2.0,1.0,16.0,0.39782,60+,Urbana,Mujer
67.0,1.0,1.0,16.0,0.29381,60+,Urbana,Hombre
34.0,1.0,2.0,8.0,0.25966,30-44,Rural,Hombre
54.0,1.0,1.0,2.0,0.67249,45-59,Urbana,Hombre
65.0,1.0,1.0,2.0,0.72729,60+,Urbana,Hombre
58.0,2.0,1.0,2.0,0.31998,45-59,Urbana,Mujer
61.0,1.0,1.0,2.0,0.46856,60+,Urbana,Hombre
40.0,1.0,1.0,2.0,0.67249,30-44,Urbana,Hombre
81.0,1.0,1.0,2.0,0.72729,60+,Urbana,Hombre
32.0,1.0,1.0,2.0,0.72729,30-44,Urbana,Hombre
41.0,1.0,1.0,2.0,0.43325,30-44,Urbana,Hombre
58.0,1.0,1.0,2.0,0.72729,45-59,Urbana,Hombre
62.0,1.0,1.0,2.0,0.46856,60+,Urbana,Hombre
63.0,1.0,1.0,4.0,0.52221,60+,Urbana,Hombre
58.0,1.0,1.0,4.0,0.87663,45-59,Urbana,Hombre
33.0,2.0,2.0,8.0,0.25966,30-44,Rural,Mujer
48.0,2.0,1.0,16.0,0.85882,45-59,Urbana,Mujer
48.0,2.0,1.0,16.0,0.39782,45-59,Urbana,Mujer
47.0,1.0,2.0,8.0,0.25966,45-59,Rural,Hombre
48.0,2.0,1.0,16.0,0.39782,45-59,Urbana,Mujer
47.0,1.0,1.0,16.0,0.39782,45-59,Urbana,Hombre
47.0,1.0,1.0,16.0,0.61749,45-59,Urbana,Hombre
94.0,2.0,1.0,7.0,0.54141,60+,Urbana,Mujer
76.0,2.0,2.0,8.0,0.17733,60+,Rural,Mujer
42.0,1.0,1.0,6.0,1.01279,30-44,Urbana,Hombre
72.0,1.0,1.0,8.0,1.48382,60+,Urbana,Hombre
66.0,2.0,2.0,8.0,0.17733,60+,Rural,Mujer
40.0,1.0,2.0,8.0,0.2401,30-44,Rural,Hombre
80.0,2.0,1.0,7.0,0.84037,60+,Urbana,Mujer
65.0,2.0,1.0,7.0,1.23057,60+,Urbana,Mujer
60.0,1.0,1.0,7.0,0.79279,60+,Urbana,Hombre
52.0,1.0,1.0,8.0,2.79426,45-59,Urbana,Hombre
55.0,1.0,1.0,8.0,2.79426,45-59,Urbana,Hombre
36.0,2.0,2.0,8.0,0.2401,30-44,Rural,Mujer
41.0,1.0,2.0,8.0,0.37268,30-44,Rural,Hombre
51.0,1.0,2.0,8.0,0.2401,45-59,Rural,Hombre
45.0,2.0,1.0,2.0,0.43325,45-59,Urbana,Mujer
36.0,2.0,1.0,16.0,0.85882,30-44,Urbana,Mujer
43.0,2.0,1.0,2.0,0.43325,30-44,Urbana,Mujer
74.0,2.0,1.0,2.0,0.49668,60+,Urbana,Mujer
42.0,2.0,1.0,2.0,0.67249,30-44,Urbana,Mujer
73.0,1.0,1.0,2.0,0.49668,60+,Urbana,Hombre
28.0,1.0,1.0,2.0,0.72729,18-29,Urbana,Hombre
53.0,1.0,2.0,10.0,0.47422,45-59,Rural,Hombre
75.0,1.0,2.0,10.0,0.22564,60+,Rural,Hombre
40.0,1.0,1.0,2.0,0.43325,30-44,Urbana,Hombre
49.0,2.0,1.0,8.0,1.29434,45-59,Urbana,Mujer
39.0,2.0,2.0,10.0,0.30551,30-44,Rural,Mujer
75.0,1.0,2.0,10.0,0.35024,60+,Rural,Hombre
52.0,1.0,2.0,10.0,0.30551,45-59,Rural,Hombre
42.0,1.0,1.0,8.0,2.79426,30-44,Urbana,Hombre
40.0,1.0,1.0,2.0,0.67249,30-44,Urbana,Hombre
30.0,2.0,1.0,2.0,0.49668,30-44,Urbana,Mujer
33.0,1.0,1.0,2.0,0.72729,30-44,Urbana,Hombre
58.0,1.0,1.0,8.0,1.29434,45-59,Urbana,Hombre
42.0,2.0,1.0,8.0,2.79426,30-44,Urbana,Mujer
39.0,1.0,2.0,4.0,0.55668,30-44,Rural,Hombre
25.0,2.0,2.0,4.0,0.60205,18-29,Rural,Mujer
50.0,1.0,2.0,4.0,0.86408,45-59,Rural,Hombre
21.0,2.0,2.0,4.0,0.77425,18-29,Rural,Mujer
45.0,2.0,2.0,4.0,0.55668,45-59,Rural,Mujer
39.0,2.0,2.0,4.0,0.55668,30-44,Rural,Mujer
53.0,2.0,2.0,4.0,0.55668,45-59,Rural,Mujer
60.0,1.0,2.0,4.0,0.86408,60+,Rural,Hombre
25.0,1.0,2.0,4.0,0.9345,18-29,Rural,Hombre
44.0,2.0,2.0,4.0,0.86408,30-44,Rural,Mujer
52.0,1.0,1.0,8.0,2.00907,45-59,Urbana,Hombre
52.0,2.0,1.0,8.0,1.39981,45-59,Urbana,Mujer
71.0,1.0,1.0,8.0,1.8002,60+,Urbana,Hombre
67.0,2.0,1.0,8.0,1.29434,60+,Urbana,Mujer
51.0,1.0,1.0,8.0,1.29434,45-59,Urbana,Hombre
50.0,2.0,1.0,8.0,2.79426,45-59,Urbana,Mujer
34.0,1.0,1.0,8.0,2.17278,30-44,Urbana,Hombre
49.0,1.0,1.0,6.0,1.01279,45-59,Urbana,Hombre
73.0,2.0,1.0,6.0,0.4819,60+,Urbana,Mujer
93.0,2.0,2.0,6.0,0.24108,60+,Rural,Mujer
71.0,1.0,2.0,6.0,0.3742,60+,Rural,Hombre
58.0,1.0,1.0,16.0,0.39782,45-59,Urbana,Hombre
62.0,2.0,1.0,16.0,0.29381,60+,Urbana,Mujer
40.0,1.0,1.0,16.0,0.61749,30-44,Urbana,Hombre
34.0,1.0,1.0,16.0,0.66781,30-44,Urbana,Hombre
32.0,2.0,1.0,16.0,0.43024,30-44,Urbana,Mujer
42.0,2.0,1.0,16.0,0.39782,30-44,Urbana,Mujer
61.0,2.0,2.0,16.0,0.2507,60+,Rural,Mujer
48.0,2.0,1.0,16.0,0.39782,45-59,Urbana,Mujer
84.0,1.0,1.0,10.0,0.40246,60+,Urbana,Hombre
63.0,1.0,1.0,10.0,0.40246,60+,Urbana,Hombre
44.0,1.0,1.0,10.0,0.84583,30-44,Urbana,Hombre
57.0,1.0,1.0,10.0,0.91476,45-59,Urbana,Hombre
50.0,2.0,1.0,6.0,0.65249,45-59,Urbana,Mujer
67.0,1.0,2.0,6.0,0.24108,60+,Rural,Hombre
59.0,1.0,2.0,6.0,0.32642,45-59,Rural,Hombre
55.0,2.0,1.0,6.0,0.4819,45-59,Urbana,Mujer
52.0,2.0,1.0,6.0,0.65249,45-59,Urbana,Mujer
61.0,1.0,2.0,6.0,0.35302,60+,Rural,Hombre
60.0,1.0,2.0,6.0,0.24108,60+,Rural,Hombre
66.0,1.0,2.0,6.0,0.3742,60+,Rural,Hombre
64.0,2.0,1.0,6.0,0.4819,60+,Urbana,Mujer
55.0,1.0,1.0,6.0,0.748,45-59,Urbana,Hombre
38.0,1.0,1.0,2.0,0.67249,30-44,Urbana,Hombre
49.0,2.0,1.0,2.0,0.43325,45-59,Urbana,Mujer
30.0,2.0,1.0,2.0,0.46856,30-44,Urbana,Mujer
21.0,1.0,1.0,2.0,0.93532,18-29,Urbana,Hombre
40.0,1.0,1.0,2.0,0.67249,30-44,Urbana,Hombre
53.0,2.0,1.0,2.0,0.43325,45-59,Urbana,Mujer
59.0,2.0,1.0,2.0,0.31998,45-59,Urbana,Mujer
60.0,1.0,1.0,2.0,0.49668,60+,Urbana,Hombre
52.0,1.0,1.0,2.0,0.67249,45-59,Urbana,Hombre
45.0,2.0,1.0,2.0,0.43325,45-59,Urbana,Mujer
43.0,2.0,1.0,6.0,1.40861,30-44,Urbana,Mujer
60.0,2.0,1.0,4.0,0.38569,60+,Urbana,Mujer
30.0,1.0,1.0,2.0,0.46856,30-44,Urbana,Hombre
60.0,1.0,1.0,2.0,0.93532,60+,Urbana,Hombre
48.0,2.0,1.0,2.0,0.43325,45-59,Urbana,Mujer
63.0,1.0,1.0,2.0,0.60258,60+,Urbana,Hombre
69.0,1.0,1.0,2.0,0.49668,60+,Urbana,Hombre
65.0,1.0,1.0,2.0,0.67249,60+,Urbana,Hombre
60.0,1.0,1.0,2.0,0.49668,60+,Urbana,Hombre
39.0,1.0,1.0,2.0,0.93532,30-44,Urbana,Hombre
83.0,1.0,1.0,2.0,0.49668,60+,Urbana,Hombre
31.0,1.0,1.0,2.0,0.46856,30-44,Urbana,Hombre
69.0,1.0,1.0,2.0,0.31998,60+,Urbana,Hombre
98.0,1.0,1.0,2.0,0.49668,60+,Urbana,Hombre
60.0,1.0,1.0,2.0,0.31998,60+,Urbana,Hombre
